sales_date,customer_id,product_id,sold_qty,sales price
2020-02-12,Customer_81,Product_12,2,13.39
2020-02-12,Customer_81,Product_53,9,10.4
2020-02-12,Customer_81,Product_27,2,10.22
2020-02-12,Customer_81,Product_19,311,13.39
2020-02-12,Customer_81,Product_47,2,15
2020-02-12,Customer_81,Product_19,23,13.39
2020-02-12,Customer_81,Product_46,3,10.88
2020-02-12,Customer_81,Product_52,26,14.74
2020-02-12,Customer_81,Product_53,3,10.4
2020-02-12,Customer_81,Product_50,11,15
2020-02-12,Customer_71,Product_06,36,5.77
2020-02-12,Customer_47,Product_32,1,7.39
2020-02-12,Customer_47,Product_40,7,42.01
2020-02-12,Customer_68,Product_48,89,16.51
2020-02-12,Customer_06,Product_32,74,7.45
2020-02-12,Customer_06,Product_30,13,17.81
2020-02-12,Customer_06,Product_14,130,10.4
2020-02-12,Customer_64,Product_12,29,12.11
2020-02-12,Customer_75,Product_52,139,18.26
2020-02-12,Customer_75,Product_52,47,18.26
2020-02-12,Customer_75,Product_21,216,14.44
2020-02-12,Customer_75,Product_54,66,18.52
2020-02-12,Customer_75,Product_08,2,14.44
2020-02-12,Customer_75,Product_27,29,12.08
2020-02-12,Customer_86,Product_50,24,14
2020-02-12,Customer_86,Product_12,12,12.11
2020-02-12,Customer_86,Product_44,190,4.7
2020-02-12,Customer_82,Product_31,26,17.81
2020-02-12,Customer_82,Product_52,15,17.46
2020-02-12,Customer_82,Product_50,8,15.66
2020-02-12,Customer_82,Product_27,7,11.01
2020-02-12,Customer_82,Product_33,65,6.46
2020-02-12,Customer_82,Product_08,50,13.84
2020-02-12,Customer_16,Product_32,2,8.4
2020-02-12,Customer_67,Product_19,22,11.4
2020-02-12,Customer_67,Product_30,27,14.68
2020-02-12,Customer_67,Product_24,12,14.68
2020-02-12,Customer_67,Product_44,49,8.06
2020-02-12,Customer_42,Product_35,57,10
2020-02-12,Customer_02,Product_06,25,6.51
2020-02-12,Customer_02,Product_21,3,12.11
2020-02-12,Customer_49,Product_48,576,14.87
2020-02-12,Customer_58,Product_35,57,9.08
2020-02-12,Customer_19,Product_14,90,10.31
2020-02-12,Customer_19,Product_35,12,10.05
2020-02-12,Customer_19,Product_35,30,10.05
2020-02-12,Customer_19,Product_52,13,17.46
2020-02-12,Customer_14,Product_52,192,18.59
2020-02-12,Customer_78,Product_35,6,10.8
2020-02-12,Customer_79,Product_25,1,185.12
2020-02-12,Customer_59,Product_27,4,11.11
2020-02-12,Customer_59,Product_09,3,12.6
2020-02-12,Customer_59,Product_29,2,17.71
2020-02-12,Customer_13,Product_32,10,8.4
2020-02-12,Customer_13,Product_21,3,16.8
2020-02-12,Customer_13,Product_45,4,38.8
2020-02-12,Customer_13,Product_25,1,185.11
2020-02-12,Customer_48,Product_35,27,10.3
2020-02-12,Customer_08,Product_35,3,10.8
2020-02-12,Customer_33,Product_14,3,11.09
2020-02-12,Customer_33,Product_40,2,42.01
2020-02-12,Customer_33,Product_25,1,339.06
2020-02-12,Customer_35,Product_35,2,10.8
2020-02-12,Customer_21,Product_25,1,185.11
2020-02-12,Customer_32,Product_44,13,9.4
2020-02-12,Customer_32,Product_37,1,277.92
2020-02-12,Customer_72,Product_30,20,23.42
2020-02-12,Customer_28,Product_25,2,185.12
2020-02-12,Customer_41,Product_52,6,20.31
2020-02-13,Customer_80,Product_31,5,14.68
2020-02-13,Customer_80,Product_31,2,14.68
2020-02-13,Customer_80,Product_54,2,15.97
2020-02-13,Customer_62,Product_42,4,9.52
2020-02-13,Customer_62,Product_54,1,18.8
2020-02-13,Customer_62,Product_54,1,18.43
2020-02-13,Customer_62,Product_30,11,19.41
2020-02-13,Customer_62,Product_54,12,18.43
2020-02-13,Customer_62,Product_53,1,11.79
2020-02-13,Customer_11,Product_42,1,8.27
2020-02-13,Customer_61,Product_52,288,17.46
2020-02-13,Customer_61,Product_21,17,13.95
2020-02-13,Customer_07,Product_31,7,21.14
2020-02-13,Customer_07,Product_24,2,21.14
2020-02-13,Customer_07,Product_46,2,12.6
2020-02-13,Customer_07,Product_32,27,7.82
2020-02-13,Customer_07,Product_09,3,15.14
2020-02-13,Customer_07,Product_46,1,12.6
2020-02-13,Customer_07,Product_47,1,17.26
2020-02-13,Customer_07,Product_44,5,10.8
2020-02-13,Customer_07,Product_26,4,22.71
2020-02-13,Customer_85,Product_44,29,8.29
2020-02-13,Customer_24,Product_35,27,10.05
2020-02-13,Customer_24,Product_50,8,16.26
2020-02-13,Customer_24,Product_35,16,10.05
2020-02-13,Customer_24,Product_30,39,19.43
2020-02-13,Customer_24,Product_52,231,17.46
2020-02-13,Customer_81,Product_21,15,13.39
2020-02-13,Customer_81,Product_50,3,15
2020-02-13,Customer_81,Product_35,53,9
2020-02-13,Customer_81,Product_30,36,17.14
2020-02-13,Customer_81,Product_32,160,6.31
2020-02-13,Customer_81,Product_24,3,17.14
2020-02-13,Customer_81,Product_26,7,17.14
2020-02-13,Customer_81,Product_52,36,14.72
2020-02-13,Customer_71,Product_19,20,11.14
2020-02-13,Customer_71,Product_27,9,9.1
2020-02-13,Customer_71,Product_52,142,13.94
2020-02-13,Customer_71,Product_49,8,12.34
2020-02-13,Customer_06,Product_49,3,15.69
2020-02-13,Customer_06,Product_09,2,14.02
2020-02-13,Customer_04,Product_32,13,6.8
2020-02-13,Customer_04,Product_53,7,9.05
2020-02-13,Customer_75,Product_29,30,20.33
2020-02-13,Customer_86,Product_14,2,9.14
2020-02-13,Customer_86,Product_08,7,12.11
2020-02-13,Customer_86,Product_35,16,10
2020-02-13,Customer_67,Product_44,467,8.06
2020-02-13,Customer_67,Product_54,2,15.97
2020-02-13,Customer_02,Product_19,25,12.11
2020-02-13,Customer_02,Product_49,5,14
2020-02-13,Customer_02,Product_21,3,12.11
2020-02-13,Customer_02,Product_50,2,14
2020-02-13,Customer_58,Product_32,25,6.38
2020-02-13,Customer_58,Product_35,81,9.08
2020-02-13,Customer_58,Product_52,77,17.71
2020-02-13,Customer_58,Product_32,31,6.38
2020-02-13,Customer_34,Product_51,3,-2.89
2020-02-13,Customer_34,Product_21,59,-1.35
2020-02-13,Customer_79,Product_44,25,9.62
2020-02-13,Customer_79,Product_52,1,18.42
2020-02-13,Customer_22,Product_19,30,12.6
2020-02-13,Customer_22,Product_47,7,14.87
2020-02-13,Customer_22,Product_44,45,8.29
2020-02-13,Customer_53,Product_52,4,20.11
2020-02-13,Customer_59,Product_44,72,8.29
2020-02-13,Customer_59,Product_31,2,17.71
2020-02-13,Customer_59,Product_12,18,12.6
2020-02-13,Customer_60,Product_42,26,8.11
2020-02-13,Customer_18,Product_48,3,-6.76
2020-02-13,Customer_18,Product_19,5,10.42
2020-02-13,Customer_77,Product_21,7,16.8
2020-02-13,Customer_77,Product_43,5,198.85
2020-02-13,Customer_77,Product_39,6,45.21
2020-02-13,Customer_17,Product_39,13,36.18
2020-02-13,Customer_08,Product_44,12,9.4
2020-02-13,Customer_33,Product_09,1,14.11
2020-02-13,Customer_09,Product_37,1,277.9
2020-02-13,Customer_55,Product_09,14,11.54
2020-02-13,Customer_55,Product_52,48,13.77
2020-02-13,Customer_73,Product_35,4,10.8
2020-02-13,Customer_46,Product_37,1,326.96
2020-02-13,Customer_28,Product_21,2,15.29
2020-02-13,Customer_65,Product_32,6,8.4
2020-02-13,Customer_65,Product_14,10,12.46
2020-02-13,Customer_31,Product_21,20,13.78
2020-02-13,Customer_31,Product_39,4,36.17
2020-02-13,Customer_31,Product_40,2,43.09
2020-02-13,Customer_31,Product_08,19,13.78
2020-02-13,Customer_31,Product_45,1,38.8
2020-02-13,Customer_43,Product_41,1,98.61
2020-02-14,Customer_80,Product_52,165,14.12
2020-02-14,Customer_62,Product_30,28,19.41
2020-02-14,Customer_62,Product_48,24,15.28
2020-02-14,Customer_62,Product_47,6,15.28
2020-02-14,Customer_62,Product_44,160,9.52
2020-02-14,Customer_62,Product_54,1,18.8
2020-02-14,Customer_62,Product_46,1,11.79
2020-02-14,Customer_62,Product_35,5,10.44
2020-02-14,Customer_62,Product_51,1,15.28
2020-02-14,Customer_62,Product_46,2,11.78
2020-02-14,Customer_62,Product_57,5,18.43
2020-02-14,Customer_62,Product_32,63,7.04
2020-02-14,Customer_62,Product_39,360,35.79
2020-02-14,Customer_62,Product_24,7,20.43
2020-02-14,Customer_11,Product_06,3,6.07
2020-02-14,Customer_11,Product_47,1,12.48
2020-02-14,Customer_11,Product_54,1,15.97
2020-02-14,Customer_61,Product_14,162,10.39
2020-02-14,Customer_61,Product_27,9,10.99
2020-02-14,Customer_61,Product_21,16,13.84
2020-02-14,Customer_61,Product_12,12,13.96
2020-02-14,Customer_61,Product_24,1,17.81
2020-02-14,Customer_07,Product_53,44,10.64
2020-02-14,Customer_07,Product_42,2,11.97
2020-02-14,Customer_07,Product_27,5,13.08
2020-02-14,Customer_07,Product_57,8,22.28
2020-02-14,Customer_07,Product_32,7,7.82
2020-02-14,Customer_07,Product_24,2,22.02
2020-02-14,Customer_07,Product_29,19,22.02
2020-02-14,Customer_07,Product_54,1,22.28
2020-02-14,Customer_56,Product_48,21,13
2020-02-14,Customer_56,Product_48,154,12.33
2020-02-14,Customer_85,Product_48,14,14.87
2020-02-14,Customer_85,Product_25,1,185.12
2020-02-14,Customer_24,Product_14,108,10.4
2020-02-14,Customer_24,Product_30,12,19.43
2020-02-14,Customer_81,Product_31,3,17.14
2020-02-14,Customer_81,Product_19,9,13.39
2020-02-14,Customer_81,Product_29,31,17.14
2020-02-14,Customer_81,Product_12,5,13.39
2020-02-14,Customer_81,Product_50,2,15
2020-02-14,Customer_81,Product_53,5,10.4
2020-02-14,Customer_81,Product_19,9,13.39
2020-02-14,Customer_81,Product_46,3,10.88
2020-02-14,Customer_81,Product_30,53,17.14
2020-02-14,Customer_81,Product_47,4,15
2020-02-14,Customer_81,Product_29,255,17.14
2020-02-14,Customer_81,Product_21,8,13.39
2020-02-14,Customer_81,Product_51,216,15
2020-02-14,Customer_81,Product_24,1,17.14
2020-02-14,Customer_81,Product_54,1,18.44
2020-02-14,Customer_71,Product_31,32,14.46
2020-02-14,Customer_71,Product_09,22,11.14
2020-02-14,Customer_71,Product_27,17,9.1
2020-02-14,Customer_47,Product_32,3,7.39
2020-02-14,Customer_47,Product_43,1,198.85
2020-02-14,Customer_47,Product_43,1,198.86
2020-02-14,Customer_68,Product_30,22,18.23
2020-02-14,Customer_68,Product_48,692,16.51
2020-02-14,Customer_68,Product_52,576,18
2020-02-14,Customer_06,Product_21,7,14.02
2020-02-14,Customer_64,Product_14,27,9.14
2020-02-14,Customer_04,Product_46,3,11.15
2020-02-14,Customer_04,Product_28,31,17.71
2020-02-14,Customer_75,Product_27,51,12.08
2020-02-14,Customer_75,Product_14,47,10.7
2020-02-14,Customer_75,Product_52,55,18.26
2020-02-14,Customer_75,Product_57,144,18.52
2020-02-14,Customer_75,Product_50,231,15.81
2020-02-14,Customer_75,Product_54,19,18.52
2020-02-14,Customer_86,Product_09,84,11.79
2020-02-14,Customer_82,Product_35,20,10.05
2020-02-14,Customer_02,Product_21,3,12.11
2020-02-14,Customer_02,Product_33,20,5.94
2020-02-14,Customer_02,Product_29,3,17.43
2020-02-14,Customer_02,Product_19,3,12.11
2020-02-14,Customer_02,Product_35,5,10
2020-02-14,Customer_02,Product_44,40,8.11
2020-02-14,Customer_50,Product_21,8,11.4
2020-02-14,Customer_49,Product_44,52,8.29
2020-02-14,Customer_49,Product_12,3,12.6
2020-02-14,Customer_58,Product_14,38,10.59
2020-02-14,Customer_69,Product_52,77,17.44
2020-02-14,Customer_78,Product_21,26,14.28
2020-02-14,Customer_78,Product_14,2,10.71
2020-02-14,Customer_53,Product_41,1,98.61
2020-02-14,Customer_53,Product_41,1,98.61
2020-02-14,Customer_60,Product_19,44,12.11
2020-02-14,Customer_18,Product_49,19,-6.76
2020-02-14,Customer_18,Product_06,10,-1.83
2020-02-14,Customer_18,Product_35,6,8.6
2020-02-14,Customer_77,Product_40,1,53.86
2020-02-14,Customer_13,Product_43,1,198.85
2020-02-14,Customer_48,Product_30,14,17.71
2020-02-14,Customer_17,Product_43,1,143.17
2020-02-14,Customer_17,Product_44,20,8.25
2020-02-14,Customer_08,Product_09,11,14.28
2020-02-14,Customer_08,Product_30,14,22.24
2020-02-14,Customer_08,Product_14,2,10.71
2020-02-14,Customer_08,Product_30,5,22.24
2020-02-14,Customer_33,Product_09,2,14.11
2020-02-14,Customer_35,Product_40,4,42.01
2020-02-14,Customer_35,Product_44,2,9.4
2020-02-14,Customer_55,Product_48,17,13
2020-02-14,Customer_73,Product_14,11,10.71
2020-02-14,Customer_73,Product_37,1,277.92
2020-02-14,Customer_73,Product_33,3,6.32
2020-02-14,Customer_29,Product_52,23,22.57
2020-02-14,Customer_28,Product_45,1,38.8
2020-02-14,Customer_36,Product_53,2,13.54
2020-02-15,Customer_80,Product_29,5,14.68
2020-02-15,Customer_80,Product_46,6,9.27
2020-02-15,Customer_80,Product_21,6,11.4
2020-02-15,Customer_80,Product_29,41,14.68
2020-02-15,Customer_80,Product_02,1,12.6
2020-02-15,Customer_80,Product_14,44,8.47
2020-02-15,Customer_80,Product_32,1000,5.94
2020-02-15,Customer_62,Product_37,1,323.3
2020-02-15,Customer_62,Product_49,1,15.9
2020-02-15,Customer_62,Product_32,28,7.04
2020-02-15,Customer_62,Product_31,3,19.41
2020-02-15,Customer_62,Product_40,4,47.2
2020-02-15,Customer_62,Product_29,5,19.41
2020-02-15,Customer_62,Product_30,8,19.41
2020-02-15,Customer_62,Product_45,17,36.19
2020-02-15,Customer_62,Product_51,2,15.28
2020-02-15,Customer_62,Product_43,1,196.62
2020-02-15,Customer_62,Product_27,14,12.23
2020-02-15,Customer_62,Product_43,1,196.62
2020-02-15,Customer_62,Product_29,3,20.43
2020-02-15,Customer_11,Product_53,3,8.27
2020-02-15,Customer_11,Product_27,15,9.59
2020-02-15,Customer_61,Product_46,6,12.15
2020-02-15,Customer_61,Product_30,3,17.81
2020-02-15,Customer_61,Product_35,10,10.05
2020-02-15,Customer_61,Product_46,2,12.15
2020-02-15,Customer_07,Product_32,10,7.82
2020-02-15,Customer_07,Product_21,12,15.14
2020-02-15,Customer_07,Product_06,1,7.76
2020-02-15,Customer_07,Product_53,1,10.64
2020-02-15,Customer_07,Product_30,3,22.02
2020-02-15,Customer_07,Product_57,4,22.28
2020-02-15,Customer_07,Product_51,38,17.26
2020-02-15,Customer_07,Product_53,1,10.64
2020-02-15,Customer_07,Product_42,3,11.97
2020-02-15,Customer_07,Product_26,22,22.71
2020-02-15,Customer_56,Product_21,44,11.54
2020-02-15,Customer_56,Product_30,288,16.57
2020-02-15,Customer_56,Product_14,15,6.69
2020-02-15,Customer_52,Product_44,17,10.44
2020-02-15,Customer_52,Product_41,1,98.61
2020-02-15,Customer_24,Product_21,44,14.02
2020-02-15,Customer_24,Product_49,11,16.26
2020-02-15,Customer_24,Product_12,25,14.02
2020-02-15,Customer_24,Product_12,69,14.02
2020-02-15,Customer_81,Product_21,36,13.39
2020-02-15,Customer_81,Product_48,9,15
2020-02-15,Customer_81,Product_12,4,13.39
2020-02-15,Customer_81,Product_12,3,13.39
2020-02-15,Customer_81,Product_21,38,13.39
2020-02-15,Customer_81,Product_19,21,13.39
2020-02-15,Customer_81,Product_27,6,10.22
2020-02-15,Customer_81,Product_21,38,12.46
2020-02-15,Customer_81,Product_47,3,13.46
2020-02-15,Customer_81,Product_32,7,6.31
2020-02-15,Customer_71,Product_48,21,12.34
2020-02-15,Customer_71,Product_09,39,11.14
2020-02-15,Customer_71,Product_42,2,8.94
2020-02-15,Customer_71,Product_08,21,11.14
2020-02-15,Customer_71,Product_32,40,5.71
2020-02-15,Customer_47,Product_09,1,14.28
2020-02-15,Customer_47,Product_41,1,83.82
2020-02-15,Customer_47,Product_19,9,14.28
2020-02-15,Customer_47,Product_45,5,38.8
2020-02-15,Customer_06,Product_48,12,15.69
2020-02-15,Customer_06,Product_24,1,17.81
2020-02-15,Customer_06,Product_06,1,7.42
2020-02-15,Customer_04,Product_51,1,14.87
2020-02-15,Customer_75,Product_27,90,12.08
2020-02-15,Customer_75,Product_52,2304,18.26
2020-02-15,Customer_75,Product_35,48,10.31
2020-02-15,Customer_75,Product_29,30,20.33
2020-02-15,Customer_75,Product_27,210,12.08
2020-02-15,Customer_75,Product_52,72,18.26
2020-02-15,Customer_86,Product_30,16,17.43
2020-02-15,Customer_86,Product_12,81,12.11
2020-02-15,Customer_82,Product_50,11,16.26
2020-02-15,Customer_70,Product_48,32,14
2020-02-15,Customer_70,Product_12,7,12.11
2020-02-15,Customer_67,Product_30,58,14.68
2020-02-15,Customer_02,Product_32,12,6.63
2020-02-15,Customer_02,Product_31,4,17.43
2020-02-15,Customer_02,Product_33,3,5.94
2020-02-15,Customer_02,Product_29,4,17.43
2020-02-15,Customer_50,Product_53,3,8.27
2020-02-15,Customer_05,Product_49,216,12.57
2020-02-15,Customer_58,Product_27,9,11.59
2020-02-15,Customer_58,Product_48,33,16.9
2020-02-15,Customer_58,Product_19,2,14.27
2020-02-15,Customer_58,Product_27,4,11.59
2020-02-15,Customer_19,Product_26,10,21.48
2020-02-15,Customer_78,Product_43,1,198.86
2020-02-15,Customer_79,Product_40,1,53.86
2020-02-15,Customer_22,Product_21,47,12.6
2020-02-15,Customer_22,Product_35,7,10.3
2020-02-15,Customer_22,Product_48,5,14.87
2020-02-15,Customer_59,Product_33,5,6.17
2020-02-15,Customer_59,Product_46,7,11.15
2020-02-15,Customer_60,Product_28,128,17.43
2020-02-15,Customer_18,Product_46,10,-3.02
2020-02-15,Customer_18,Product_31,1,-6.21
2020-02-15,Customer_13,Product_25,1,185.12
2020-02-15,Customer_13,Product_43,1,198.85
2020-02-15,Customer_26,Product_09,53,12.11
2020-02-15,Customer_26,Product_12,50,12.11
2020-02-15,Customer_26,Product_33,55,5.94
2020-02-15,Customer_48,Product_19,29,12.6
2020-02-15,Customer_48,Product_29,31,17.71
2020-02-15,Customer_48,Product_52,60,15.37
2020-02-15,Customer_17,Product_41,2,98.61
2020-02-15,Customer_08,Product_32,8,7.39
2020-02-15,Customer_08,Product_21,30,14.28
2020-02-15,Customer_33,Product_30,4,21.08
2020-02-15,Customer_33,Product_21,5,14.11
2020-02-15,Customer_09,Product_52,864,17.93
2020-02-15,Customer_54,Product_14,107,6.69
2020-02-15,Customer_54,Product_14,864,6.69
2020-02-15,Customer_32,Product_40,2,42.01
2020-02-15,Customer_32,Product_52,18,18.73
2020-02-15,Customer_66,Product_39,9,45.21
2020-02-15,Customer_46,Product_14,1,10.59
2020-02-15,Customer_25,Product_06,1,6.92
2020-02-15,Customer_65,Product_39,23,46.23
2020-02-15,Customer_31,Product_08,11,13.78
2020-02-15,Customer_36,Product_52,3,22.57
2020-02-16,Customer_80,Product_12,5,11.4
2020-02-16,Customer_80,Product_21,60,11.4
2020-02-16,Customer_62,Product_45,9,36.19
2020-02-16,Customer_62,Product_47,1,15.9
2020-02-16,Customer_62,Product_50,4,15.9
2020-02-16,Customer_62,Product_31,1,19.41
2020-02-16,Customer_62,Product_45,5,36.19
2020-02-16,Customer_62,Product_06,1,7.26
2020-02-16,Customer_62,Product_24,1,16.19
2020-02-16,Customer_62,Product_57,1,18.43
2020-02-16,Customer_62,Product_12,1,13.51
2020-02-16,Customer_62,Product_50,2,15.28
2020-02-16,Customer_62,Product_24,3,20.43
2020-02-16,Customer_11,Product_53,4,8.27
2020-02-16,Customer_11,Product_44,53,8.06
2020-02-16,Customer_11,Product_09,3,11.4
2020-02-16,Customer_11,Product_44,58,8.06
2020-02-16,Customer_61,Product_24,3,19.43
2020-02-16,Customer_61,Product_19,9,13.84
2020-02-16,Customer_61,Product_48,8,16.24
2020-02-16,Customer_61,Product_29,8,17.81
2020-02-16,Customer_61,Product_33,6,6.58
2020-02-16,Customer_61,Product_32,8,7.45
2020-02-16,Customer_61,Product_19,203,13.84
2020-02-16,Customer_61,Product_52,25,17.46
2020-02-16,Customer_07,Product_46,2,12.6
2020-02-16,Customer_07,Product_48,22,17.26
2020-02-16,Customer_07,Product_30,3,22.02
2020-02-16,Customer_07,Product_06,2,7.76
2020-02-16,Customer_07,Product_53,6,12.6
2020-02-16,Customer_56,Product_52,173,13.77
2020-02-16,Customer_56,Product_21,42,11.54
2020-02-16,Customer_56,Product_52,12,13.77
2020-02-16,Customer_56,Product_48,18,13
2020-02-16,Customer_52,Product_25,1,185.12
2020-02-16,Customer_24,Product_32,7,7.62
2020-02-16,Customer_24,Product_46,8,12.15
2020-02-16,Customer_81,Product_48,8,15
2020-02-16,Customer_81,Product_42,6,10.84
2020-02-16,Customer_81,Product_35,42,9
2020-02-16,Customer_81,Product_24,1,17.14
2020-02-16,Customer_81,Product_32,33,6.31
2020-02-16,Customer_81,Product_32,5,6.31
2020-02-16,Customer_81,Product_19,11,13.39
2020-02-16,Customer_81,Product_32,13,6.31
2020-02-16,Customer_81,Product_09,22,13.39
2020-02-16,Customer_81,Product_32,260,6.31
2020-02-16,Customer_81,Product_31,112,17.14
2020-02-16,Customer_81,Product_12,1,13.38
2020-02-16,Customer_81,Product_44,620,8.69
2020-02-16,Customer_81,Product_48,5,15
2020-02-16,Customer_81,Product_42,7,10.84
2020-02-16,Customer_81,Product_54,2,18.44
2020-02-16,Customer_81,Product_19,22,13.39
2020-02-16,Customer_71,Product_50,24,12.34
2020-02-16,Customer_71,Product_30,64,14.46
2020-02-16,Customer_71,Product_09,34,11.14
2020-02-16,Customer_47,Product_49,7,20.74
2020-02-16,Customer_04,Product_35,65,10.3
2020-02-16,Customer_04,Product_44,195,8.29
2020-02-16,Customer_75,Product_32,127,6.54
2020-02-16,Customer_75,Product_21,144,14.44
2020-02-16,Customer_75,Product_08,3,14.44
2020-02-16,Customer_86,Product_09,1,12.11
2020-02-16,Customer_82,Product_32,5,7.45
2020-02-16,Customer_82,Product_50,5,16.26
2020-02-16,Customer_82,Product_26,1,20.97
2020-02-16,Customer_82,Product_27,12,11.01
2020-02-16,Customer_82,Product_33,59,6.46
2020-02-16,Customer_82,Product_21,260,13.84
2020-02-16,Customer_82,Product_19,41,13.84
2020-02-16,Customer_70,Product_21,4,12.11
2020-02-16,Customer_67,Product_53,13,8.27
2020-02-16,Customer_67,Product_32,102,5.94
2020-02-16,Customer_67,Product_51,2,12.48
2020-02-16,Customer_02,Product_14,17,9.14
2020-02-16,Customer_02,Product_48,10,14
2020-02-16,Customer_02,Product_53,3,8.11
2020-02-16,Customer_02,Product_09,4,12.11
2020-02-16,Customer_02,Product_26,1,17.43
2020-02-16,Customer_05,Product_30,18,20
2020-02-16,Customer_19,Product_47,5,15.69
2020-02-16,Customer_34,Product_09,15,-1.35
2020-02-16,Customer_34,Product_19,41,-1.35
2020-02-16,Customer_78,Product_19,3,14.28
2020-02-16,Customer_79,Product_08,5,14.03
2020-02-16,Customer_22,Product_52,14,15.37
2020-02-16,Customer_60,Product_49,19,14
2020-02-16,Customer_60,Product_14,1620,9.14
2020-02-16,Customer_18,Product_21,7,-4.67
2020-02-16,Customer_26,Product_14,76,9.14
2020-02-16,Customer_48,Product_06,137,6.92
2020-02-16,Customer_08,Product_48,4,18.67
2020-02-16,Customer_08,Product_41,3,83.82
2020-02-16,Customer_08,Product_30,20,22.24
2020-02-16,Customer_33,Product_35,39,10.08
2020-02-16,Customer_33,Product_41,2,83.82
2020-02-16,Customer_35,Product_19,1,14.28
2020-02-16,Customer_35,Product_44,3,9.4
2020-02-16,Customer_35,Product_32,2,7.39
2020-02-16,Customer_35,Product_44,8,9.4
2020-02-16,Customer_09,Product_37,1,277.93
2020-02-16,Customer_21,Product_45,1,38.8
2020-02-16,Customer_73,Product_35,4,10.8
2020-02-16,Customer_65,Product_37,1,334.3
2020-02-16,Customer_31,Product_30,120,23.66
2020-02-16,Customer_31,Product_37,1,326.96
2020-02-17,Customer_80,Product_08,18,11.4
2020-02-17,Customer_80,Product_50,1,12.48
2020-02-17,Customer_80,Product_53,12,8.27
2020-02-17,Customer_80,Product_30,23,14.68
2020-02-17,Customer_80,Product_54,1,15.97
2020-02-17,Customer_62,Product_12,3,14.38
2020-02-17,Customer_62,Product_37,1,323.3
2020-02-17,Customer_62,Product_19,4,13.51
2020-02-17,Customer_62,Product_39,53,39.62
2020-02-17,Customer_62,Product_32,17,5.95
2020-02-17,Customer_62,Product_26,3,16.24
2020-02-17,Customer_62,Product_47,9,15.28
2020-02-17,Customer_62,Product_21,7,13.51
2020-02-17,Customer_62,Product_26,1,21.23
2020-02-17,Customer_62,Product_37,1,323.3
2020-02-17,Customer_62,Product_51,3,15.28
2020-02-17,Customer_62,Product_09,19,13.51
2020-02-17,Customer_62,Product_27,6,11.62
2020-02-17,Customer_62,Product_39,14,35.79
2020-02-17,Customer_62,Product_54,2,18.43
2020-02-17,Customer_62,Product_31,5,20.43
2020-02-17,Customer_62,Product_12,20,13.51
2020-02-17,Customer_62,Product_29,1,19.41
2020-02-17,Customer_11,Product_42,1,8.27
2020-02-17,Customer_11,Product_44,10,8.06
2020-02-17,Customer_11,Product_30,8,14.68
2020-02-17,Customer_61,Product_47,2,16.24
2020-02-17,Customer_61,Product_29,16,19.43
2020-02-17,Customer_61,Product_29,4,17.81
2020-02-17,Customer_61,Product_19,10,13.84
2020-02-17,Customer_61,Product_19,139,13.96
2020-02-17,Customer_61,Product_35,13,10.05
2020-02-17,Customer_61,Product_24,1,19.43
2020-02-17,Customer_61,Product_32,9,7.45
2020-02-17,Customer_61,Product_52,32,17.46
2020-02-17,Customer_07,Product_32,3,7.82
2020-02-17,Customer_07,Product_52,403,20.46
2020-02-17,Customer_07,Product_21,20,15.64
2020-02-17,Customer_07,Product_50,4,17.26
2020-02-17,Customer_07,Product_24,4,22.02
2020-02-17,Customer_56,Product_09,81,11.54
2020-02-17,Customer_56,Product_52,89,13.77
2020-02-17,Customer_56,Product_48,12,13
2020-02-17,Customer_56,Product_30,64,16.57
2020-02-17,Customer_52,Product_39,1,45.21
2020-02-17,Customer_24,Product_14,17,10.4
2020-02-17,Customer_24,Product_21,25,14.02
2020-02-17,Customer_24,Product_08,5,14.02
2020-02-17,Customer_81,Product_46,9,10.88
2020-02-17,Customer_81,Product_54,1,18.44
2020-02-17,Customer_81,Product_54,2,18.44
2020-02-17,Customer_81,Product_09,13,13.39
2020-02-17,Customer_81,Product_35,450,9
2020-02-17,Customer_81,Product_54,1,18.44
2020-02-17,Customer_81,Product_19,10,13.39
2020-02-17,Customer_81,Product_49,6,15
2020-02-17,Customer_81,Product_35,18,9
2020-02-17,Customer_81,Product_52,8,16.95
2020-02-17,Customer_81,Product_46,3,10.88
2020-02-17,Customer_71,Product_12,72,11.14
2020-02-17,Customer_47,Product_48,2,18.67
2020-02-17,Customer_47,Product_30,1,22.24
2020-02-17,Customer_68,Product_48,55,16.51
2020-02-17,Customer_06,Product_53,8,9.84
2020-02-17,Customer_06,Product_52,82,17.46
2020-02-17,Customer_06,Product_49,5,16.26
2020-02-17,Customer_64,Product_33,70,5.94
2020-02-17,Customer_75,Product_29,814,20.33
2020-02-17,Customer_75,Product_54,32,18.52
2020-02-17,Customer_86,Product_50,8,14
2020-02-17,Customer_86,Product_30,17,17.43
2020-02-17,Customer_86,Product_44,213,7.07
2020-02-17,Customer_82,Product_53,24,9.86
2020-02-17,Customer_82,Product_12,23,13.84
2020-02-17,Customer_67,Product_42,4,8.27
2020-02-17,Customer_67,Product_06,7,6.07
2020-02-17,Customer_67,Product_57,1,15.97
2020-02-17,Customer_67,Product_09,23,11.4
2020-02-17,Customer_67,Product_08,22,11.4
2020-02-17,Customer_67,Product_57,1,15.97
2020-02-17,Customer_67,Product_35,26,8.69
2020-02-17,Customer_42,Product_09,12,12.11
